user_id,is_member,membership_cancelled,tenure_days,recency_days,day_since_last_order,order_count,total_spend,cart_abandon_count,wishlist_idle_count,coupon_unused_count,bad_review_count,cancel_count,spending_drop_ratio,satisfaction_score,prefered_order_cat,seed_group,seed_type,churned
2987,0,0,221,9,14,23,902267,0,1,0,0,0,1.06,,출산/유아동,normal,,0
2988,0,1,237,10,15,9,229689,1,1,0,0,0,0.84,,출산/유아동,risk,MEMBERSHIP_CANCEL,1
2989,0,0,534,7,25,24,1359936,0,0,0,0,0,1.15,,식품,normal,,0
2990,0,0,562,23,22,14,1096396,0,1,1,0,0,0.52,,가구/인테리어,border,,1
2991,0,0,590,13,24,25,584500,1,1,0,0,0,1.38,3,문구/오피스,normal,,0
2992,0,0,114,14,11,21,1132026,0,0,0,0,0,0.96,,패션,normal,,0
2993,0,0,962,26,24,27,1985121,0,0,1,0,0,0.57,5,완구/취미,border,,1
2994,1,0,702,4,28,26,1687660,0,0,0,0,0,1.05,,자동차,normal,,0
2995,0,0,540,7,19,12,650304,0,0,0,0,0,1.14,,스포츠,normal,,0
2996,0,0,385,7,16,17,1360850,0,5,0,0,0,0.84,,생활용품,risk,WISHLIST_IDLE,1
2997,0,0,572,9,16,20,801480,0,0,0,0,0,1.27,5,반려동물,normal,,0
2998,1,0,584,12,6,8,580528,0,0,0,0,0,1.0,5,완구/취미,normal,,0
2999,0,0,508,0,2,7,453418,0,0,0,0,0,1.36,3,식품,normal,,1
3000,0,0,402,6,25,5,360710,0,0,0,0,0,1.2,,자동차,normal,,0
3001,0,0,471,6,11,24,1964616,1,0,0,0,0,0.79,3,반려동물,normal,,1
3002,0,0,656,8,8,18,650682,1,0,1,0,0,0.84,,자동차,normal,,0
3003,0,0,429,3,13,25,1384900,0,0,0,0,0,1.12,,자동차,normal,,0
3004,0,0,691,8,23,6,325800,0,0,0,0,0,1.21,4,문구/오피스,normal,,0
3005,0,0,61,11,18,19,1377101,0,1,0,0,0,0.78,,생활용품,normal,,0
3006,1,0,724,1,25,18,489312,0,0,0,0,0,0.9,4,완구/취미,normal,,0
3007,1,0,652,5,25,21,1638336,0,0,0,0,0,1.34,5,자동차,normal,,0
3008,0,0,145,83,86,17,1069793,4,0,1,0,0,1.12,3,패션,composite,,1
3009,0,0,628,24,29,19,449920,0,0,0,0,0,0.57,4,식품,border,,0
3010,0,0,840,14,22,25,1252475,0,0,0,0,0,0.76,4,스포츠,normal,,1
3011,1,0,236,9,30,25,2042275,0,0,0,0,0,0.92,3,가구/인테리어,normal,,1
3012,1,0,750,11,22,18,1147428,0,1,0,0,0,1.14,5,가전/디지털,normal,,0
3013,0,0,522,74,93,27,1440315,0,0,0,0,0,1.18,,문구/오피스,risk,LOGIN_INACTIVE,1
3014,0,0,819,4,23,28,1168328,0,0,0,0,0,0.98,5,뷰티,normal,,0
3015,0,0,276,7,11,27,679239,1,0,1,0,0,0.81,,뷰티,normal,,0
3016,0,0,304,7,26,10,501160,1,0,0,0,0,1.01,4,자동차,normal,,0
3017,0,0,849,12,23,22,1729794,0,0,0,0,0,0.99,,출산/유아동,normal,,0
3018,0,0,917,8,12,4,260092,0,0,0,0,0,0.95,,완구/취미,normal,,0
3019,0,0,107,12,13,25,2207075,0,0,0,0,0,0.8,,문구/오피스,normal,,0
3020,0,1,662,41,50,12,1050816,0,1,0,0,0,1.08,,뷰티,risk,LOGIN_INACTIVE,1
3021,0,0,106,58,64,27,2112021,0,0,0,0,0,1.13,3,헬스/건강,risk,LOGIN_INACTIVE,1
3022,1,0,324,1,26,9,467226,1,1,0,0,0,0.82,5,식품,risk,CART_ABANDON,0
3023,0,0,118,26,26,26,2285530,0,0,0,0,0,0.63,5,식품,border,,0
3024,1,0,627,29,26,23,1429220,0,1,0,0,0,0.52,,패션,border,,1
3025,0,0,274,65,65,25,1987525,0,0,0,0,0,1.36,,문구/오피스,risk,LOGIN_INACTIVE,1
3026,1,0,100,14,6,28,1102416,0,0,0,0,0,1.15,,가전/디지털,normal,,0
3027,1,0,738,67,83,19,401546,0,0,0,0,0,0.86,,스포츠,risk,LOGIN_INACTIVE,0
3028,0,0,870,8,29,19,633954,0,0,0,0,0,1.24,,식품,normal,,0
3029,0,0,541,10,10,13,737165,0,0,0,0,0,1.13,,출산/유아동,normal,,0
3030,0,0,166,7,25,18,954702,0,1,1,0,0,0.8,4,가구/인테리어,normal,,0
3031,0,0,140,7,7,17,1451953,0,0,0,0,0,1.27,3,완구/취미,normal,,0
3032,0,0,912,64,84,23,1737673,0,1,0,0,0,1.35,,가전/디지털,risk,LOGIN_INACTIVE,1
3033,0,0,525,9,19,23,2041894,0,0,0,0,0,0.96,,출산/유아동,normal,,0
3034,0,1,964,7,26,12,703848,1,0,0,0,0,1.35,,스포츠,risk,MEMBERSHIP_CANCEL,1
3035,0,0,655,11,8,27,2012013,1,1,0,0,0,1.38,,반려동물,normal,,0
3036,0,0,246,11,16,17,1081710,0,0,0,0,0,0.89,,스포츠,normal,,1
3037,1,0,977,3,18,16,377072,0,1,1,0,0,1.09,,가전/디지털,normal,,0
3038,1,0,361,7,21,29,1501388,0,0,0,0,0,0.83,,패션,normal,,0
3039,0,0,428,6,19,19,436194,0,0,2,0,0,0.06,4,완구/취미,composite,,0
3040,0,1,318,17,2,23,1412844,1,0,0,0,0,1.21,,출산/유아동,risk,MEMBERSHIP_CANCEL,1
3041,0,0,366,89,109,24,646272,0,0,0,0,0,1.28,4,가구/인테리어,risk,LOGIN_INACTIVE,1
3042,0,0,828,14,17,26,749710,0,0,0,0,0,0.94,,스포츠,normal,,1
3043,0,0,488,3,29,15,423120,0,0,0,0,0,0.89,,가구/인테리어,normal,,0
3044,0,0,54,19,44,1,61785,0,0,0,0,0,0.78,5,생활용품,risk,FIRST_ORDER_ONLY,0
3045,0,0,963,4,13,26,2260232,0,0,0,0,0,1.03,4,생활용품,normal,,0
3046,0,0,913,4,4,26,2301910,1,0,1,0,0,1.19,,스포츠,normal,,0
3047,0,0,406,2,4,9,382131,1,0,0,0,0,1.03,5,자동차,normal,,0
3048,1,0,993,14,12,5,278590,0,1,0,0,0,1.24,,뷰티,normal,,0
3049,0,0,609,8,30,9,364401,1,1,1,0,0,1.04,,생활용품,normal,,1
3050,0,0,396,65,82,5,258950,0,0,0,0,0,1.28,5,문구/오피스,risk,LOGIN_INACTIVE,1
3051,0,0,153,12,25,18,755370,0,4,3,0,1,1.31,3,식품,composite,,1
3052,1,0,458,2,15,13,1350132,0,0,0,0,0,0.06,2,뷰티,risk,SPENDING_DROP,1
3053,0,0,66,8,17,8,630632,0,1,0,0,0,0.8,5,자동차,normal,,0
3054,0,0,67,6,7,27,1345302,0,0,0,0,0,1.28,,뷰티,normal,,0
3055,0,0,834,10,24,28,1911588,0,0,0,0,0,0.88,,가전/디지털,normal,,0
3056,0,0,192,13,27,24,1904736,0,0,0,0,0,0.92,,자동차,normal,,0
3057,0,0,407,8,13,10,815790,0,1,0,0,0,0.89,,가구/인테리어,normal,,0
3058,0,0,745,13,6,24,1015440,0,1,1,0,0,1.35,,반려동물,normal,,0
3059,0,0,379,11,7,4,213468,0,0,0,0,0,0.97,,뷰티,normal,,0
3060,0,0,990,6,18,13,639860,1,0,1,0,0,1.39,,스포츠,normal,,0
3061,0,0,99,4,5,24,807144,0,1,0,0,0,1.37,,식품,normal,,0
3062,0,0,867,9,15,15,861285,0,0,2,0,0,1.0,5,문구/오피스,risk,COUPON_EXPIRING,1
3063,0,0,683,0,11,16,904128,0,1,0,0,0,1.19,,생활용품,normal,,0
3064,1,0,824,24,28,19,846716,0,0,0,0,0,0.59,3,반려동물,border,,0
3065,0,0,607,7,24,15,1160550,0,0,0,0,0,0.86,5,헬스/건강,normal,,0
3066,0,0,689,4,12,25,1414375,1,0,0,0,0,0.3,,가구/인테리어,risk,SPENDING_DROP,0
3067,0,0,271,0,4,14,516292,1,0,1,0,0,0.91,,패션,normal,,0
3068,0,0,89,11,5,20,1032600,0,0,0,0,0,1.24,,가구/인테리어,normal,,0
3069,0,0,617,80,82,8,533136,0,0,0,0,0,1.33,4,문구/오피스,risk,LOGIN_INACTIVE,1
3070,0,0,613,10,2,5,176655,0,0,0,0,0,1.29,,문구/오피스,normal,,0
3071,0,0,393,6,16,10,227750,0,0,0,0,0,1.08,,헬스/건강,normal,,0
3072,0,0,132,5,14,18,1223064,0,0,3,0,0,1.2,4,식품,risk,COUPON_EXPIRING,1
3073,0,0,979,4,13,25,2120825,0,0,0,0,0,1.38,3,식품,normal,,0
3074,0,0,972,5,12,4,205824,0,0,0,0,0,1.16,5,뷰티,normal,,0
3075,0,0,177,4,18,18,1220076,1,1,0,0,0,0.8,,생활용품,normal,,0
3076,0,0,699,20,27,11,671198,0,1,1,0,0,0.63,3,패션,border,,0
3077,0,0,602,10,18,28,1161972,0,0,0,0,0,0.81,,가전/디지털,normal,,0
3078,0,0,684,10,24,6,265464,0,1,0,0,0,0.94,,패션,normal,,0
3079,0,0,387,2,3,13,608465,0,1,0,0,0,1.16,4,출산/유아동,normal,,0
3080,0,0,697,14,10,28,2260048,0,0,0,0,0,0.84,,반려동물,normal,,0
3081,0,0,253,13,25,5,337485,0,0,0,0,0,0.81,4,식품,normal,,0
3082,0,1,815,16,30,9,517059,0,0,0,0,0,1.4,4,식품,risk,MEMBERSHIP_CANCEL,0
3083,0,0,356,10,28,11,251790,0,0,0,0,0,0.81,,식품,normal,,1
3084,0,1,982,0,13,21,873516,0,0,0,0,0,0.79,4,식품,normal,,0
3085,1,0,349,14,28,4,330844,0,0,0,0,0,1.34,4,스포츠,normal,,0
3086,1,0,985,2,12,11,656117,0,0,1,0,0,0.81,,생활용품,normal,,0
3087,0,0,176,3,27,29,1730198,0,0,0,0,0,1.27,4,반려동물,normal,,0
3088,0,0,435,7,4,26,1208818,0,0,0,0,0,1.2,3,가구/인테리어,normal,,0
3089,0,0,497,8,15,18,565686,0,0,1,0,0,0.83,,문구/오피스,normal,,0
3090,1,0,214,0,26,7,291774,0,1,0,0,0,1.08,,반려동물,normal,,0
3091,0,0,100,1,11,11,660198,0,0,0,0,0,1.14,,뷰티,normal,,0
3092,0,1,618,9,18,21,613305,0,0,0,0,0,0.98,3,완구/취미,risk,MEMBERSHIP_CANCEL,1
3093,0,0,904,3,5,7,173117,2,0,2,0,0,0.96,,헬스/건강,composite,,1
3094,1,0,468,27,21,24,1424952,1,0,0,0,0,0.5,,자동차,border,,1
3095,1,0,282,11,19,24,770160,0,1,0,0,0,1.06,5,출산/유아동,normal,,0
3096,1,0,388,13,29,13,119770,0,0,0,0,0,0.4,,패션,risk,SPENDING_DROP,0
3097,1,0,878,4,20,12,818616,0,1,0,0,0,1.33,,가구/인테리어,normal,,0
3098,1,0,848,6,13,19,524514,0,0,0,0,0,1.21,5,문구/오피스,normal,,0
3099,1,0,784,13,22,15,1202880,0,0,1,0,0,1.24,,생활용품,risk,COUPON_EXPIRING,0
3100,1,0,86,13,8,16,1363248,1,0,0,0,0,1.17,,스포츠,normal,,0
3101,0,0,822,12,3,12,1533675,0,0,0,0,0,0.06,,출산/유아동,risk,SPENDING_DROP,0
3102,0,0,937,20,20,28,1951348,1,0,0,0,0,0.55,,스포츠,border,,1
3103,1,0,347,6,21,23,1656506,0,0,1,0,0,0.84,3,출산/유아동,normal,,0
3104,0,0,313,3,24,28,2252656,0,0,0,0,0,0.96,,식품,normal,,0
3105,0,0,69,12,2,30,2548290,1,0,0,0,0,1.11,,생활용품,normal,,1
3106,0,0,315,28,27,10,590910,0,0,0,0,0,0.54,,헬스/건강,border,,1
3107,0,0,614,11,18,26,1176682,0,0,0,0,0,0.97,3,생활용품,normal,,1
3108,0,0,65,13,20,27,2284281,0,0,1,0,0,1.34,,헬스/건강,normal,,0
3109,0,0,769,2,23,30,2069970,0,0,0,0,0,0.96,,식품,normal,,0
3110,0,0,54,56,84,1,37025,1,1,0,1,1,1.38,1,문구/오피스,composite,,1
3111,0,0,921,10,8,22,859166,1,0,0,0,0,1.2,,식품,normal,,0
3112,0,0,321,7,13,17,1496170,0,0,3,0,0,1.09,,뷰티,risk,COUPON_EXPIRING,0
3113,0,1,788,6,5,19,1358443,0,0,0,0,0,1.01,,가구/인테리어,risk,MEMBERSHIP_CANCEL,0
3114,0,0,400,5,30,18,757908,0,0,0,0,0,0.92,3,패션,normal,,0
3115,0,0,369,59,64,20,671140,0,0,0,0,0,0.8,4,가전/디지털,risk,LOGIN_INACTIVE,0
3116,0,0,175,11,11,21,1009512,0,1,0,0,0,1.1,,문구/오피스,normal,,0
3117,0,0,164,4,14,29,168483,1,1,0,0,0,0.12,4,자동차,risk,SPENDING_DROP,0
3118,1,0,82,12,12,27,1749222,0,0,0,0,0,0.98,3,가전/디지털,normal,,0
3119,0,0,239,11,14,12,1027644,1,0,0,0,0,1.35,,가구/인테리어,normal,,0
3120,0,1,925,24,17,28,2219112,0,0,0,0,0,0.94,,식품,risk,MEMBERSHIP_CANCEL,1
3121,0,0,707,10,12,12,681672,1,1,0,0,0,1.02,3,스포츠,normal,,0
3122,0,0,50,48,38,1,29639,1,0,3,0,0,1.17,,식품,composite,,1
3123,0,0,988,4,23,19,693044,0,0,0,0,0,1.25,4,문구/오피스,normal,,0
3124,0,0,953,12,8,27,1922211,0,0,0,0,0,1.26,,문구/오피스,normal,,0
3125,1,0,654,5,28,5,395555,0,0,0,0,0,0.77,,출산/유아동,normal,,0
3126,0,0,679,9,4,26,1904916,0,1,0,0,0,0.82,,문구/오피스,normal,,0
3127,1,0,481,12,24,10,540290,1,0,1,0,0,0.91,4,패션,normal,,0
3128,0,0,600,6,10,30,1669560,1,0,0,0,0,1.05,,문구/오피스,risk,CART_ABANDON,0
3129,0,0,889,7,20,9,570132,0,0,1,0,0,0.83,,반려동물,normal,,0
3130,0,0,245,9,13,29,1549586,0,2,0,0,0,0.96,4,뷰티,risk,WISHLIST_IDLE,0
3131,0,0,146,11,26,30,2471610,0,0,0,0,0,1.03,,문구/오피스,normal,,0
3132,1,0,411,87,116,19,399304,1,0,1,0,0,1.23,4,생활용품,risk,LOGIN_INACTIVE,0
3133,0,0,945,1,22,16,2042716,0,0,0,0,0,0.33,,헬스/건강,risk,SPENDING_DROP,0
3134,1,0,248,4,12,22,778932,4,0,0,0,0,1.29,,문구/오피스,risk,CART_ABANDON,1
3135,0,0,586,9,17,27,862380,0,0,0,0,0,0.81,5,완구/취미,normal,,0
3136,0,0,536,8,5,4,145768,0,0,0,0,0,0.97,,패션,normal,,1
3137,0,0,136,11,25,16,822064,0,0,1,0,0,1.37,5,반려동물,normal,,0
3138,0,0,368,5,11,22,699116,2,1,0,0,0,1.21,,가전/디지털,risk,CART_ABANDON,0
3139,0,0,419,12,6,26,1208350,0,3,0,0,0,1.28,,가전/디지털,risk,WISHLIST_IDLE,1
3140,0,0,734,7,20,16,581488,0,0,0,0,0,1.33,,헬스/건강,normal,,0
3141,0,0,340,10,16,16,1310592,0,0,0,0,0,0.83,5,문구/오피스,normal,,0
3142,0,0,806,64,89,27,2396817,1,1,1,0,0,1.19,4,패션,risk,LOGIN_INACTIVE,1
3143,0,0,344,1,25,23,466095,0,3,2,0,0,1.02,3,뷰티,composite,,0
3144,0,0,789,10,4,16,536144,1,1,2,0,0,1.24,,문구/오피스,risk,COUPON_EXPIRING,0
3145,0,0,879,4,7,15,893700,1,0,1,0,0,1.28,,헬스/건강,normal,,0
3146,0,0,588,14,19,25,1602575,1,0,0,0,0,1.22,3,문구/오피스,normal,,0
3147,0,0,359,8,23,19,1614164,0,0,0,0,0,1.33,,완구/취미,normal,,0
3148,1,0,210,5,9,6,1022880,0,0,0,0,0,0.36,3,헬스/건강,risk,SPENDING_DROP,0
3149,1,0,227,12,7,21,1537998,0,1,0,0,0,1.02,,가구/인테리어,normal,,0
3150,0,0,481,11,2,16,631216,0,0,0,0,0,0.88,4,패션,normal,,0
3151,0,0,908,9,22,10,673170,0,0,0,0,0,1.29,4,출산/유아동,normal,,0
3152,0,0,196,1,26,20,403040,0,0,1,0,0,1.06,3,자동차,normal,,0
3153,0,0,835,11,20,30,683250,0,1,0,0,0,1.25,,문구/오피스,normal,,0
3154,0,0,706,8,26,20,1492900,1,0,0,0,0,1.27,,자동차,normal,,0
3155,0,0,290,2,3,22,1878052,0,0,0,0,0,1.12,5,생활용품,normal,,0
3156,0,0,300,4,18,20,1111240,0,0,0,0,0,1.07,,생활용품,normal,,0
3157,1,0,613,4,29,13,957528,4,0,0,0,0,0.79,,스포츠,risk,CART_ABANDON,0
3158,0,0,944,4,27,25,1615125,0,0,0,0,0,1.01,5,문구/오피스,normal,,0
3159,1,0,342,9,26,25,2170600,4,0,1,0,0,0.93,,가구/인테리어,risk,CART_ABANDON,0
3160,0,0,63,13,27,11,379335,0,0,0,0,0,0.12,,식품,risk,SPENDING_DROP,0
3161,0,0,686,3,3,16,774464,0,0,0,0,0,1.34,4,가구/인테리어,normal,,0
3162,0,0,235,14,13,15,1171560,0,0,2,0,0,1.24,,완구/취미,risk,COUPON_EXPIRING,1
3163,0,0,853,13,10,28,703920,0,0,0,0,0,1.08,5,스포츠,normal,,0
3164,0,0,722,2,10,8,647568,0,0,0,0,0,0.97,3,뷰티,normal,,1
3165,1,0,264,7,26,21,488040,0,0,1,0,0,1.32,4,자동차,normal,,0
3166,0,0,800,14,26,16,1176032,0,0,0,0,1,1.03,2,자동차,risk,BAD_EXPERIENCE,0
3167,0,0,213,8,13,8,579688,0,2,0,0,0,1.05,,가전/디지털,risk,WISHLIST_IDLE,0
3168,0,0,750,2,7,19,1219287,0,0,0,0,0,1.28,,반려동물,normal,,0
3169,1,0,542,13,26,26,701298,0,0,0,0,0,1.18,4,자동차,normal,,0
3170,0,0,977,0,8,12,941136,0,0,3,0,0,1.25,,가구/인테리어,risk,COUPON_EXPIRING,0
3171,0,0,707,10,19,7,612178,0,0,0,0,0,1.25,4,가전/디지털,normal,,0
3172,1,0,190,5,22,6,502884,1,0,0,0,0,1.05,3,가구/인테리어,normal,,0
3173,0,0,163,9,18,18,1236906,0,0,0,0,0,1.37,,가구/인테리어,normal,,0
3174,0,0,44,34,40,1,56732,1,0,0,0,0,0.99,,헬스/건강,risk,FIRST_ORDER_ONLY,1
3175,1,0,436,7,23,7,344099,0,0,0,0,0,0.77,,스포츠,normal,,0
3176,0,0,790,2,22,10,790220,0,1,1,0,0,1.03,3,반려동물,normal,,0
3177,0,0,431,9,8,20,1089620,0,0,1,0,0,0.89,,반려동물,normal,,0
3178,1,0,645,0,9,29,2316375,0,0,1,0,0,1.19,,출산/유아동,normal,,0
3179,1,0,943,3,23,20,953700,0,0,0,0,0,0.81,5,자동차,normal,,0
3180,0,0,443,12,20,20,1502580,1,0,0,0,0,1.19,5,스포츠,normal,,0
3181,0,0,90,2,12,27,581337,0,0,1,0,0,1.17,,생활용품,normal,,0
3182,1,0,713,10,26,16,397216,0,0,1,0,0,1.07,,출산/유아동,normal,,0
3183,1,0,155,13,11,19,1704604,0,0,0,0,0,1.22,5,스포츠,normal,,0
3184,0,0,971,11,2,6,301752,0,0,0,0,0,1.06,,생활용품,normal,,0
3185,0,0,216,1,12,9,595782,0,0,1,0,0,1.04,4,출산/유아동,risk,COUPON_EXPIRING,0
3186,0,0,752,6,9,22,1181554,0,1,0,0,0,0.88,,식품,normal,,0
3187,0,0,416,5,27,22,1264692,0,0,0,0,1,0.99,,자동차,risk,BAD_EXPERIENCE,0
3188,0,0,585,7,8,5,120520,0,0,0,0,0,1.18,,생활용품,normal,,0
3189,1,0,63,28,54,1,32283,0,0,1,0,0,0.86,5,식품,composite,,1
3190,0,0,522,4,20,20,960520,0,0,0,0,0,0.75,,패션,normal,,0
3191,0,0,654,1,3,7,149520,0,0,0,0,0,1.38,,자동차,normal,,0
3192,0,0,68,45,52,1,35913,0,0,0,0,0,1.25,,스포츠,risk,FIRST_ORDER_ONLY,0
3193,0,1,688,22,22,15,849300,0,1,0,0,0,1.26,3,자동차,risk,MEMBERSHIP_CANCEL,1
3194,0,0,83,9,8,25,2124125,0,0,1,0,0,1.25,,생활용품,normal,,0
3195,0,0,62,42,44,1,45638,0,0,0,0,0,0.91,3,생활용품,risk,FIRST_ORDER_ONLY,0
3196,0,0,367,4,17,30,1439130,0,1,0,0,0,1.25,5,출산/유아동,normal,,0
3197,0,0,822,12,27,5,313370,0,1,0,0,0,0.97,3,완구/취미,normal,,0
3198,0,0,413,14,4,17,766428,0,0,0,0,0,1.04,,패션,normal,,0
3199,0,0,667,8,26,6,515148,0,0,0,0,0,0.92,4,뷰티,normal,,0
3200,0,0,39,24,32,1,52384,0,0,0,0,0,0.85,,완구/취미,risk,FIRST_ORDER_ONLY,1
3201,0,0,583,13,20,5,355545,0,1,1,0,0,0.86,,헬스/건강,normal,,1
3202,0,0,365,38,43,11,554774,0,0,0,0,0,0.86,,패션,risk,LOGIN_INACTIVE,0
3203,1,0,164,10,13,30,2129100,0,0,0,0,0,0.75,4,식품,normal,,0
3204,0,0,106,3,12,21,1274217,1,0,0,0,0,1.34,4,뷰티,risk,CART_ABANDON,1
3205,0,0,472,1,16,19,1067838,2,0,1,0,0,1.18,5,반려동물,composite,,0
3206,0,0,406,0,26,29,1483669,0,1,0,0,0,0.95,,생활용품,normal,,0
3207,0,0,624,0,15,15,1288365,1,0,0,0,0,1.34,4,생활용품,risk,CART_ABANDON,0
3208,0,0,908,4,5,29,1772973,0,0,0,0,0,0.84,3,뷰티,normal,,0
3209,1,0,485,20,20,21,1524012,0,1,0,0,0,0.53,3,헬스/건강,border,,0
3210,0,0,864,13,17,14,634186,0,0,1,0,0,1.32,,뷰티,normal,,1
3211,0,0,248,13,11,6,398250,1,0,0,0,0,1.34,,가구/인테리어,normal,,0
3212,1,0,116,6,25,21,669417,0,0,0,0,0,0.83,,식품,normal,,0
3213,0,1,700,21,25,16,1103648,0,0,0,0,0,0.81,,출산/유아동,risk,MEMBERSHIP_CANCEL,0
3214,0,0,913,14,20,11,813703,0,0,0,0,0,1.18,4,자동차,normal,,0
3215,0,0,554,0,19,6,129018,0,0,0,0,0,1.3,5,가구/인테리어,normal,,0
3216,0,0,226,12,28,26,1766050,0,1,0,0,0,1.14,,반려동물,normal,,1
3217,0,0,217,9,9,6,283212,0,0,0,0,0,1.12,,패션,normal,,1
3218,0,0,198,0,20,9,492822,0,0,3,0,0,0.89,,완구/취미,risk,COUPON_EXPIRING,1
3219,0,0,542,7,13,6,530634,0,0,0,0,0,0.92,,완구/취미,normal,,0
3220,0,1,457,7,5,4,115804,0,1,1,0,0,1.34,,문구/오피스,risk,MEMBERSHIP_CANCEL,1
3221,0,0,93,10,9,27,750708,1,0,1,0,0,1.36,,반려동물,normal,,0
3222,0,0,385,7,23,17,547893,0,0,0,0,0,1.29,,문구/오피스,normal,,0
3223,0,0,64,29,58,1,40149,0,0,0,0,0,1.17,,출산/유아동,risk,FIRST_ORDER_ONLY,0
3224,0,0,246,5,13,5,432900,0,0,1,0,0,0.79,5,뷰티,normal,,0
3225,0,0,214,3,5,29,1661352,0,0,0,0,0,1.18,4,생활용품,normal,,0
3226,0,0,777,9,29,20,676440,0,1,0,0,0,1.16,,생활용품,normal,,0
3227,0,0,841,40,64,22,579568,1,0,0,0,0,0.81,,뷰티,risk,LOGIN_INACTIVE,0
3228,0,0,922,3,27,5,376685,0,0,0,0,0,1.25,4,헬스/건강,normal,,0
3229,0,0,971,8,26,26,565422,0,5,1,0,0,1.3,5,헬스/건강,risk,WISHLIST_IDLE,0
3230,0,0,137,11,21,26,2222428,1,0,1,0,0,1.11,5,출산/유아동,normal,,0
3231,0,0,339,6,20,11,689557,0,0,0,0,0,1.28,3,생활용품,normal,,0
3232,0,0,664,10,27,4,254280,0,1,0,0,0,1.29,3,출산/유아동,normal,,0
3233,0,0,527,4,12,26,1877590,0,0,0,1,2,1.16,4,가전/디지털,risk,BAD_EXPERIENCE,0
3234,1,0,101,7,10,24,925608,0,0,3,0,0,1.18,3,출산/유아동,risk,COUPON_EXPIRING,0
3235,0,0,357,9,13,4,318184,1,1,0,0,0,1.03,4,스포츠,normal,,0
3236,0,0,928,3,23,14,1259258,0,0,0,0,0,0.81,5,완구/취미,normal,,0
3237,1,0,885,64,84,23,595332,0,1,1,0,0,1.07,,자동차,risk,LOGIN_INACTIVE,0
3238,1,0,186,7,11,16,1107104,1,0,1,0,0,0.84,4,뷰티,normal,,0
3239,0,0,762,6,6,29,2275224,1,0,0,0,0,1.0,5,패션,normal,,0
3240,0,0,78,50,59,1,62431,0,0,0,0,0,0.83,4,자동차,risk,FIRST_ORDER_ONLY,1
3241,0,0,864,10,15,24,1999752,0,4,0,0,0,0.85,3,패션,risk,WISHLIST_IDLE,1
3242,0,0,562,13,23,27,1585224,0,0,0,0,0,1.36,5,생활용품,normal,,0
3243,0,0,58,39,57,1,54770,0,0,1,0,0,0.97,,패션,risk,FIRST_ORDER_ONLY,1
3244,0,0,593,5,25,4,353928,0,0,0,0,0,0.79,,가구/인테리어,normal,,0
3245,0,0,170,5,29,9,246726,0,0,0,0,0,1.34,,가구/인테리어,normal,,0
3246,1,0,398,3,26,11,346379,0,0,0,0,0,1.35,,반려동물,normal,,0
3247,0,0,397,9,28,4,200552,0,0,0,0,0,1.22,4,헬스/건강,normal,,1
3248,0,0,186,0,21,26,810316,1,1,0,0,0,1.35,3,식품,normal,,0
3249,0,0,55,29,47,1,73632,1,0,0,0,0,1.31,,가구/인테리어,risk,FIRST_ORDER_ONLY,1
3250,0,0,988,12,29,26,1190774,0,0,1,0,0,1.06,5,완구/취미,normal,,0
3251,0,0,617,2,24,28,1674708,0,0,1,0,0,1.03,5,식품,normal,,0
3252,0,0,210,3,4,20,968880,0,1,1,0,0,1.34,,식품,normal,,0
3253,0,0,142,8,5,20,440600,1,1,0,0,0,0.85,,가구/인테리어,normal,,0
3254,0,0,226,6,13,13,1049191,0,4,1,1,1,1.28,3,패션,composite,,0
3255,0,0,278,12,24,17,1009596,0,1,0,0,0,1.24,3,문구/오피스,normal,,0
3256,0,0,903,51,54,19,1163370,0,0,0,0,0,0.96,5,스포츠,risk,LOGIN_INACTIVE,0
3257,0,0,980,7,18,6,266718,0,0,1,0,0,0.91,,출산/유아동,normal,,1
3258,0,0,295,8,25,15,1336635,0,1,0,0,0,1.39,5,생활용품,normal,,0
3259,0,0,466,7,15,18,1255788,1,0,0,0,0,1.1,4,스포츠,normal,,0
3260,0,0,366,5,24,19,1626552,0,0,0,0,0,1.16,,가전/디지털,normal,,0
3261,1,0,272,1,23,14,674786,0,0,0,0,0,0.87,3,생활용품,normal,,0
3262,0,0,855,12,24,15,567900,0,0,0,0,0,1.06,4,가구/인테리어,normal,,0
3263,0,0,788,14,4,13,697775,0,0,0,0,0,1.28,,완구/취미,normal,,1
3264,0,0,884,6,4,4,225416,1,0,0,0,0,1.31,3,생활용품,normal,,0
3265,0,0,373,5,24,16,1287536,0,1,0,0,0,1.14,4,식품,normal,,0
3266,0,0,930,7,5,23,829219,0,0,0,0,0,0.91,4,반려동물,normal,,0
3267,0,0,864,9,16,12,498936,0,1,0,0,0,0.81,,자동차,normal,,0
3268,1,0,106,11,8,28,1670340,0,0,3,0,0,0.99,5,문구/오피스,risk,COUPON_EXPIRING,0
3269,0,0,777,5,28,21,1557759,0,0,0,0,0,0.81,3,패션,normal,,0
3270,0,0,584,6,3,19,705812,0,0,1,0,0,1.14,3,헬스/건강,risk,COUPON_EXPIRING,0
3271,1,0,507,89,95,18,1574964,0,1,0,0,0,0.78,4,식품,risk,LOGIN_INACTIVE,1
3272,1,0,180,2,7,6,444070,0,0,0,0,0,0.4,,가전/디지털,risk,SPENDING_DROP,0
3273,0,0,521,3,23,13,460473,1,0,1,0,0,1.32,,뷰티,normal,,1
